entrezID	gene
56882	CDC42SE1
10962	MLLT11
126626	GABPB2
10500	SEMA6C
79626	TNFAIP8L2
79005	SCNM1
100534012	SCNM1
388695	LYSMD1
29765	TMOD4
6944	VPS72
8394	PIP5K1A
5710	PSMD4
57592	ZNF687
5298	PI4KB
5993	RFX5
8991	SELENBP1
5692	PSMB4
23126	POGZ
57530	CGN
7286	TUFT1
693139	MIR554
81609	SNX27
11189	CELF3
284485	RIIAD1
65005	MRPL9
51686	OAZ3
11022	TDRKH
109729141	TDRKH-AS1
339398	LINGO4
6097	RORC
100191040	C2CD4D
284486	THEM5
117145	THEM4
6281	S100A10
6282	S100A11
100131107	
126637	TCHHL1
7062	TCHH
126638	RPTN
339400	FLG-AS1
388697	HRNR
2312	FLG
388698	FLG2
49860	CRNN
254910	LCE5A
54544	CRCT1
353145	LCE3E
84648	LCE3D
353144	LCE3C
353143	LCE3B
353142	LCE3A
353141	LCE2D
353140	LCE2C
26239	LCE2B
353139	LCE2A
199834	LCE4A
100129271	C1orf68
448834	KPRP
353137	LCE1F
353135	LCE1E
353134	LCE1D
353133	LCE1C
353132	LCE1B
353131	LCE1A
448835	LCE6A
4184	SMCP
3713	IVL
101927988	LINC01527
163778	SPRR4
6698	SPRR1A
6707	SPRR3
6699	SPRR1B
6703	SPRR2D
6700	SPRR2A
6701	SPRR2B
6704	SPRR2E
6705	SPRR2F
6706	SPRR2G
101928009	
149018	LELP1
574414	PRR9
4014	LORICRIN
114771	PGLYRP3
57115	PGLYRP4
6280	S100A9
6283	S100A12
6279	S100A8
338324	S100A7A
6278	S100A7
6277	S100A6
6276	S100A5
6275	S100A4
6274	S100A3
6273	S100A2
140576	S100A16
57402	S100A14
6284	S100A13
6271	S100A1
26097	CHTOP
23557	SNAPIN
3608	ILF2
4881	NPR1
102466879	MIR8083
65123	INTS3
11000	SLC27A3
57459	GATAD2B
343052	
101928059	
9909	DENND4B
200186	CRTC2
27173	SLC39A1
102465441	MIR6737
148327	CREB3L4
10899	JTB
5872	RAB13
6232	RPS27
91181	NUP210L
100847024	MIR5698
7170	TPM3
100126346	MIR190B
388701	C1orf189
25912	C1orf43
9898	UBAP2L
109617023	SNORA58B
10456	HAX1
89872	AQP10
57198	ATP8B2
101928101	IL6R-AS1
3570	IL6R
126669	SHE
126668	TDRD10
55585	UBE2Q1
100874097	UBE2Q1-AS1
107985206	
1141	CHRNB2
103	ADAR
3782	KCNN3
10654	PMVK
57326	PBXIP1
90780	PYGO2
101928120	
6464	SHC1
1163	CKS1B
100423020	MIR4258
80308	FLAD1
55891	LENEP
51043	ZBTB7B
127579	DCST2
149095	DCST1
8751	ADAM15
1945	EFNA4
1944	EFNA3
1942	EFNA1
55974	SLC50A1
54344	DPM3
200185	KRTCAP2
80128	TRIM46
4582	MUC1
693235	MIR92B
7059	THBS3
4580	MTX1
2630	GBAP1
2629	GBA
10712	FAM189B
10067	SCAMP3
1196	CLK2
57657	HCN3
5313	PKLR
2224	FDPS
284618	RUSC1-AS1
23623	RUSC1
55870	ASH1L
693140	MIR555
645682	POU5F1P4
645676	ASH1L-AS1
55154	MSTO1
55249	YY1AP1
7818	DAP3
54856	GON4L
23208	SYT11
6016	RIT1
22889	KHDC4
677823	SNORA80E
677771	SCARNA4
339403	RXFP4
9181	ARHGEF2
102465442	MIR6738
107985209	ARHGEF2-AS2
107985210	ARHGEF2-AS1
6746	SSR2
56893	UBQLN4
28956	LAMTOR2
57111	RAB25
92312	MEX3A
4000	LMNA
64218	SEMA4A
9673	SLC25A44
100527963	PMF1-BGLAP
11243	PMF1
632	BGLAP
79957	PAQR6
23381	SMG5
84283	TMEM79
112770	GLMP
391104	VHLL
7203	CCT3
128229	TSACC
57127	RHBG
10485	MIR9-1HG
407046	MIR9-1
4209	MEF2D
128239	IQGAP3
164118	TTC24
128240	NAXE
54865	GPATCH4
60484	HAPLN2
63827	BCAN
10763	NES
1382	CRABP2
81875	ISG20L2
51093	RRNAD1
79590	MRPL24
3068	HDGF
5546	PRCC
9047	SH2D2A
4914	NTRK1
3645	INSRR
375033	PEAR1
149499	LRRC71
9826	ARHGEF11
768220	MIR765
440695	ETV3L
2117	ETV3
360155	CYCSP52
83416	FCRL5
83417	FCRL4
115352	FCRL3
79368	FCRL2
115350	FCRL1
922	CD5L
105371458	
55243	KIRREL1
646268	LINC01704
912	CD1D
909	CD1A
911	CD1C
910	CD1B
913	CD1E
128360	OR10T2
391107	OR10K2
391109	OR10K1
343406	OR10R2
391112	OR6Y1
128366	OR6P1
128367	OR10X1
128368	OR10Z1
6708	SPTA1
81448	OR6K2
391114	OR6K3
128372	OR6N1
128371	OR6K6
81442	OR6N2
4332	MNDA
149628	PYHIN1
3428	IFI16
9447	AIM2
57863	CADM3
2532	ACKR1
2205	FCER1A
441911	OR10J3
391121	OR10J4
26476	OR10J1
127385	OR10J5
325	APCS
1401	CRP
54935	DUSP23
343413	FCRL6
56833	SLAMF8
284677	SNHG28
391123	VSIG8
107985216	
25790	CFAP45
100422852	MIR4259
8407	TAGLN2
57549	IGSF9
89886	SLAMF9
3766	KCNJ10
93183	PIGM
3765	KCNJ9
93185	IGSF8
477	ATP1A2
480	ATP1A4
844	CASQ1
729867	
8682	PEA15
50717	DCAF8
100287049	
5824	PEX19
1314	COPA
23385	NCSTN
4807	NHLH1
57216	VANGL2
114836	SLAMF6
8832	CD84
6504	SLAMF1
962	CD48
57823	SLAMF7
4063	LY9
51744	CD244
55600	ITLN1
101928372	
142683	ITLN2
50848	F11R
100131187	TSTD1
7391	USF1
257106	ARHGAP30
81607	NECTIN4
126823	KLHDC9
5202	PFDN2
4817	NIT1
9191	DEDD
51506	UFC1
27005	USP21
5498	PPOX
8703	B4GALT3
9507	ADAMTS4
4720	NDUFS2
2207	FCER1G
336	APOA2
84134	TOMM40L
100847090	MIR5187
9970	NR1I3
654790	PCP4L1
4359	MPZ
6391	SDHC
257177	CFAP126
2212	FCGR2A
3310	HSPA6
2214	FCGR3A
2215	FCGR3B
2213	FCGR2B
641311	RPL31P11
84824	FCRLA
127943	FCRLB
11266	DUSP12
22926	ATF6
25903	OLFML2B
9722	NOS1AP
100616386	MIR4654
693141	MIR556
284680	SPATA46
400793	C1orf226
117157	SH2D1B
127933	UHMK1
6675	UAP1
4921	DDR2
51478	HSD17B7
339512	CCDC190
5999	RGS4
8490	RGS5
101928404	RGS5-AS1
8490	
83540	NUF2
5087	PBX1
100505795	PBX1-AS1
4009	LMX1A
6258	RXRG
400794	LRRC52-AS1
440699	LRRC52
4259	MGST3
223	ALDH9A1
440700	
54499	TMCO1
7371	UCK2
100500832	MIR3658
149297	FAM78B
100126349	MIR921
116123	FMO9P
57645	POGK
117143	TADA1
387597	ILDR2
84944	MAEL
10223	GPA33
92235	STYXL2
101928484	LINC01363
5451	POU2F1
919	CD247
8804	CREG1
92241	RCSD1
9019	MPZL1
55811	ADCY10
25874	MPC2
55827	DCAF6
100313835	MIR1255B2
23432	GPR161
261726	TIPRL
375035	SFT2D2
84832	ANKRD36BP1
9095	TBX19
693142	MIR557
101928565	
6846	XCL2
6375	XCL1
1805	DPT
79100	LINC00626
101978719	LINC00970
101928596	
481	ATP1B1
29922	NME7
8548	BLZF1
57821	CCDC181
10560	SLC19A2
2153	F5
6403	SELP
55732	C1orf112
6402	SELL
6401	SELE
92342	METTL18
57147	SCYL3
22920	KIFAP3
149281	METTL11B
100422839	MIR3119-1
100423010	MIR3119-2
284688	LINC01142
92344	GORAB
5396	PRRX1
80133	MROH9
2328	FMO3
100302178	MIR1295A
100847009	MIR1295B
388714	FMO6P
2327	FMO2
2326	FMO1
2329	FMO4
23215	PRRC2C
110806290	MYOCOS
4653	MYOC
8674	VAMP4
51603	EEF1AKNMT
26052	DNM3
100874284	DNM3-IT1
406996	MIR214
100422882	MIR3120
406977	MIR199A2
5279	PIGC
92346	C1orf105
51430	SUCO
356	FASLG
8995	TNFSF18
7292	TNFSF4
101928673	PRDX6-AS1
9588	PRDX6
284525	SLC9C2
339416	ANKRD45
730159	TEX50
27252	KLHL20
91687	CENPL
55157	DARS2
60674	GAS5
84614	ZBTB37
462	SERPINC1
149041	RC3H1
105371620	LINC02776
102724601	RABGAP1L-DT
9910	RABGAP1L
9293	GPR52
101928696	RABGAP1L-AS1
27101	CACYBP
63931	MRPS14
63923	TNN
9674	KIAA0040
7143	TNR
101928751	LINC01657
64326	COP1
677679	SCARNA3
60676	PAPPA2
460	ASTN1
574441	MIR488
57795	BRINP2
101928778	LINC01741
89866	SEC16B
111240474	SEC16B
730102	CRYZL2P
100302401	RASAL2-AS1
9462	RASAL2
84066	TEX35
400798	C1orf220
100616328	MIR4424
55103	RALGPS2
9068	ANGPTL1
9917	FAM20B
64222	TOR3A
27	ABL2
6646	SOAT1
126859	AXDND1
7827	NPHS2
163589	TDRD5
148753	
148753	FAM163A
163590	TOR1AIP2
26092	TOR1AIP1
9857	CEP350
5768	QSOX1
89884	LHX4
84320	ACBD6
100527964	ACBD6
100423032	MIR3121
148756	OVAAL
9213	XPR1
57710	KIAA1614
103344928	KIAA1614-AS1
10228	STX6
3140	MR1
51278	IER5
101928973	LINC01732
100287948	LINC01699
777	CACNA1E
127665	ZNF648
2752	GLUL
127670	TEDDM1
388719	LINC00272
353299	RGSL1
6041	RNASEL
6004	RGS16
284648	LINC01686
85397	RGS8
105371644	LINC01688
80896	NPL
1660	DHX9
81626	SHCBP1L
3915	LAMC1
110841583	LAMC1-AS1
3918	LAMC2
23057	NMNAT2
9887	SMG7
4688	NCF2
10092	ARPC5
23179	RGL1
403314	APOBEC4
23127	COLGALT2
116461	TSEN15
81563	C1orf21
80267	EDEM3
116496	NIBAN1
6045	RNF2
81627	TRMT1L
54823	SWT1
10625	IVNS1ABP
100288079	
105371653	
83872	HMCN1
10216	PRG4
7175	TPR
54953	ODR4
102724919	PDC-AS1
5132	PDC
5743	PTGS2
5321	PLA2G4A
104169671	LINC01036
107985456	LINC01701
339479	BRINP3
440704	LINC01720
64407	RGS18
431704	RGS21
5996	RGS1
6003	RGS13
100616345	MIR4426
5997	RGS2
51377	UCHL5
107397392	SCARNA18B
6738	RO60
51022	GLRX2
79577	CDC73
100302163	MIR1278
8707	B3GALT2
101929184	LINC01031
105371672	
343450	KCNT2
100616363	MIR4735
3075	CFH
10878	CFHR3
3078	CFHR1
10877	CFHR4
3080	CFHR2
81494	CFHR5
2165	F13B
259266	ASPM
360023	ZBTB41
23418	CRB1
163486	DENND1B
388722	C1orf53
56956	LHX9
140609	NEK7
127124	ATP6V1G3
5788	PTPRC
406955	MIR181B1
406995	MIR181A1
104266961	LINC01221
400800	LINC02789
2494	NR5A2
554279	LINC00862
23528	ZNF281
9928	KIF14
83479	DDX59
101929224	DDX59-AS1
23271	CAMSAP2
2848	GPR25
55765	INAVA
23046	KIF21B
779	CACNA1S
647219	ASCL5
252839	TMEM9
91156	IGFN1
5317	PKP1
7139	TNNT2
3898	LAD1
7135	TNNI1
23612	PHLDA3
1465	CSRP1
89796	NAV1
100873949	IPO9-AS1
100847050	MIR5191
100302158	MIR1231
55705	IPO9
102466724	MIR6739
149345	SHISA4
25802	LMOD1
10440	TIMM17A
109616993	SNORA70H
6051	RNPEP
102465443	MIR6740
1999	ELF3
9283	GPR37L1
127829	ARL8A
5778	PTPN7
148713	PTPRVP
59352	LGR6
29089	UBE2T
4660	PPP1R12B
127833	SYT2
10765	KDM5B
100506696	PCAT6
641515	MGAT4EP
148709	ACTG1P25
5877	RABIF
59349	KLHL12
51094	ADIPOR1
51706	CYB5R1
92703	TMEM183A
8497	PPFIA4
4656	MYOG
134	ADORA1
4608	MYBPH
1116	CHI3L1
1118	CHIT1
730227	LINC01136
7832	BTG2
2331	FMOD
5549	PRELP
26254	OPTC
493	ATP2B4
677843	SNORA77
54900	LAX1
9877	ZC3H11A
100381270	ZBED6
6635	SNRPE
9580	SOX13
55224	ETNK2
101929441	ERLNC1
5972	REN
3814	KISS1
127845	GOLT1A
22874	PLEKHA6
127841	LINC00628
84919	PPP1R15B
5287	PIK3C2B
4194	MDM4
10446	LRRN2
23114	NFASC
6900	CNTN2
388730	TMEM81
5929	RBBP5
25778	DSTYK
9911	TMCC2
81788	NUAK2
55220	KLHDC8A
284576	LEMD1-AS1
93273	LEMD1
442891	MIR135B
284577	LEMD1-DT
5129	CDK18
148808	MFSD4A
2005	ELK4
85414	SLC45A3
64710	NUCKS1
8934	RAB29
254428	SLC41A1
148811	PM20D1
115019	SLC26A9
338382	RAB7B
1510	CTSE
440712	RHEX
553	AVPR1B
729533	FAM72A
23380	SRGAP2
9641	IKBKE
102466202	MIR6769B
83593	RASSF5
1939	EIF2D
8444	DYRK3
9261	MAPKAPK2
3586	IL10
29949	IL19
50604	IL20
11009	IL24
9214	FCMR
5284	PIGR
83953	FCAMR
79098	C1orf116
5208	PFKFB2
55432	YOD1
725	C4BPB
722	C4BPA
1604	CD55
1380	CR2
1378	CR1
1379	CR1L
4179	CD46
407026	MIR29C
407025	MIR29B2
947	CD34
5362	PLXNA2
105372893	LINC01717
105372894	LINC01774
642587	MIR205HG
406988	MIR205
57172	CAMK1G
3914	LAMB3
100422894	MIR4260
101930114	HSD11B1-AS1
50486	G0S2
3290	HSD11B1
80342	TRAF3IP3
148304	C1orf74
3664	IRF6
27042	UTP25
255928	SYT14
56256	SERTAD4
55733	HHAT
3756	KCNH1
55758	RCOR3
7188	TRAF5
343035	RD3
7779	SLC30A1
4751	NEK2
9926	LPGAT1
102723727	LPGAT1-AS1
25896	INTS7
51514	DTL
100422947	MIR3122
101929541	LINC02608
5525	PPP2R5A
692157	SNORA16B
55248	PACC1
29937	NENF
105372907	LINC02771
101929565	LINC01740
467	ATF3
149647	FAM71A
55509	BATF3
25936	NSL1
128387	TATDN3
149643	SPATA45
642946	FLVCR1-DT
28982	FLVCR1
79805	VASH2
90806	ANGEL2
26750	RPS6KC1
100861504	LINC00538
5629	PROX1
56950	SMYD2
5784	PTPN14
1063	CENPF
3776	KCNK2
51133	KCTD3
7399	USH2A
102723833	USH2A-AS2
2104	ESRRG
55105	GPATCH2
128153	SPATA17
103752555	SPATA17-AS1
100885798	LINC00210
101929631	LINC01653
51018	RRP15
728463	TGFB2-AS1
7042	TGFB2
103611157	TGFB2-OT1
440714	LINC02869
127018	LYPLAL1
643136	ZC3H11B
55532	SLC30A10
2058	EPRS1
10380	BPNT1
55699	IARS2
406997	MIR215
406969	MIR194-1
25782	RAB3GAP2
100302234	MIR664A
677818	SNORA36B
4139	MARK1
79762	C1orf115
54996	MTARC2
64757	MTARC1
101929730	LINC01352
100873924	HLX-AS1
3142	HLX
400804	LINC02817
105372937	
11221	DUSP10
105372950	LINC02257
79802	HHIPL2
9015	TAF1A
375056	MIA3
64853	AIDA
148362	BROX
400823	FAM177B
84976	DISP1
107985323	
7100	TLR5
55061	SUSD4
164127	CCDC185
388743	CAPN8
824	CAPN2
7159	TP53BP2
23219	FBXO28
8560	DEGS1
101927143	
101927164	
4931	NVL
29097	CNIH4
80232	WDR26
100616468	MIR4742
149111	CNIH3
127602	DNAH14
3930	LBR
55740	ENAH
6726	SRP9
2052	EPHX1
9725	TMEM63A
10637	LEFTY1
29920	PYCR2
102466270	MIR6741
7044	LEFTY2
163859	SDE2
3020	H3-3A
64746	ACBD3
83881	MIXL1
286826	LIN9
142	PARP1
375057	STUM
3707	ITPKB
5664	PSEN2
56997	COQ8A
8476	CDC42BPA
339500	ZNF678
116841	SNAP47
65094	JMJD4
105373289	
339501	PRSS38
7483	WNT9A
100847072	MIR5008
89780	WNT3A
100506571	LINC02809
375	ARF1
100500810	MIR3620
79169	C1orf35
128308	MRPL55
2987	GUK1
57165	GJC2
574432	IBA57-DT
200205	IBA57
574407	OBSCN-AS1
84033	OBSCN
81559	TRIM11
102465444	MIR6742
51127	TRIM17
8290	H3-4
92815	H2AW
128312	H2BU1
100616308	MIR4666A
149603	RNF187
100129094	BTNL10
100169751	RNA5S1
100169753	RNA5S2
100169754	RNA5S3
100169763	RNA5S3
100169755	RNA5S4
100169756	RNA5S5
100169757	RNA5S6
100169758	RNA5S7
100169759	RNA5S8
100169760	RNA5S9
100169761	RNA5S10
100169762	RNA5S11
100169763	RNA5S12
100169764	RNA5S13
100169765	RNA5S14
100169766	RNA5S15
100169767	RNA5S16
100169768	RNA5S17
58480	RHOU
105373159	
5867	RAB4A
126731	CCSAP
58	ACTA1
55746	NUP133
23456	ABCB10
27097	TAF5L
9816	URB2
2590	GALNT2
79605	PGBD5
101927553	LINC01737
22796	COG2
183	AGT
10753	CAPN9
84886	C1orf198
79573	TTC13
64801	ARV1
375061	FAM89A
100302132	MIR1182
440730	TRIM67
149373	TRIM67-AS1
128061	C1orf131
8443	GNPAT
149371	EXOC8
83932	SPRTN
54583	EGLN1
7257	TSNAX
100287814	LINC00582
27185	DISC1
105373170	
104472714	DISC1-IT1
57568	SIPA1L2
105373199	LINC01745
101927683	LINC01744
54627	MAP10
84284	NTPCR
80003	PCNX2
84451	MAP3K21
3775	KCNK1
100616390	MIR4427
148641	SLC35F3
100616380	MIR4671
101927765	COA6-AS1
388753	COA6
6894	TARBP1
100506795	LINC01354
359948	IRF2BP2
100302691	LINC00184
101927787	
100506810	LINC01132
100130249	
101927851	
9804	TOMM20
677802	SNORA14B
23029	RBM34
51742	ARID4B
100616224	MIR4753
9453	GGPS1
6905	TBCE
6905	TBCE
148789	B3GALNT2
2786	GNG4
1130	LYST
100302139	MIR1537
4811	NID1
7107	GPR137B
56605	ERO1B
128178	EDARADD
3964	LGALS8
100287902	LGALS8-AS1
55127	HEATR1
88	ACTN2
4548	MTR
645745	MT1HL1
6262	RYR2
100616141	MIR4428
100130331	
57829	ZP4
339535	LINC01139
1131	CHRM3
100506915	CHRM3-AS2
100873984	CHRM3-AS1
56776	FMN2
64388	GREM2
6000	RGS7
100422856	MIR3123
2271	FH
8564	KMO
23596	OPN3
1122	CHML
23596	CHML
128025	WDR64
9156	EXO1
441925	BECN2
440738	MAP1LC3C
200150	PLD5
731275	LINC01347
9859	CEP170
645455	CEP170
10806	SDCCAG8
100616343	MIR4677
10000	AKT3
339529	LINC02774
10472	ZBTB18
200159	C1orf100
159	ADSS2
257044	CATSPERE
51029	DESI2
116228	COX20
3192	HNRNPU
84288	EFCAB2
55083	KIF26B
111216275	KIF26B-AS1
64754	SMYD3
255654	LINC01743
64216	TFB2M
163882	CNST
51097	SCCPDH
25909	AHCTF1
57116	ZNF695
93474	ZNF670
79862	ZNF669
388759	C1orf229
7678	ZNF124
100500849	MIR3916
84838	ZNF496
114548	NLRP3
127623	OR2B11
148823	GCSAML
81472	OR2C3
148824	GCSAML-AS1
81470	OR2G2
81469	OR2G3
441933	OR13G1
343169	OR6F1
388761	OR14A2
343170	OR14K1
26188	OR1C1
284532	OR14A16
391189	OR11L1
25893	TRIM58
343171	OR2W3
343172	OR2T8
127608	OR2AJ1
391190	OR2L8
391191	OR2AK2
26247	OR2L1P
81466	OR2L5
26246	OR2L2
391192	OR2L3
284521	OR2L13
127059	OR2M5
391194	OR2M2
127062	OR2M3
26245	OR2M4
391195	OR2T33
127064	OR2T12
391196	OR2M7
127066	OR14C36
127074	OR2T4
254879	OR2T6
26696	OR2T1
401992	OR2T2
343173	OR2T3
401993	OR2T5
391211	OR2G6
343563	OR2T29
127068	OR2T34
127069	OR2T10
127077	OR2T11
403244	OR2T35
403239	OR2T27
646627	LYPD8
401994	OR14I1
80851	SH3BP5L
100422879	MIR3124
79894	ZNF672
55657	ZNF692
267002	PGBD2
347688	TUBB8
10771	ZMYND11
22982	DIP2C
101930421	
100847086	MIR5699
23185	LARP4B
101927762	
107984285	
23560	GTPBP4
91734	IDI2
55853	IDI2-AS1
3422	IDI1
22884	WDR37
105	ADARB2
642394	ADARB2-AS1
102465944	MIR6072
105376348	LINC02662
5214	PFKP
10531	PITRM1
100507034	PITRM1-AS1
105376354	LINC02668
101927880	LINC02669
1316	KLF6
105376365	LINC02639
102464829	MIR6078
101927964	
100507059	LINC00703
100216001	MANCR
83592	AKR1E2
1645	AKR1C1
1646	AKR1C2
8644	AKR1C3
340811	AKR1C8P
1109	AKR1C4
110806285	LINC02561
114131	UCN3
79861	TUBAL3
10276	NET1
51806	CALML5
810	CALML3
105376380	
105376381	
102723629	LASTR
105376382	LASTR
79754	ASB13
54906	TASOR2
2665	GDI2
54522	ANKRD16
84893	FBH1
3601	IL15RA
3559	IL2RA
84991	RBM17
5209	PFKFB3
100422989	MIR3155A
100628560	MIR3155B
399715	LINC02649
5588	PRKCQ
439949	PRKCQ-AS1
100652997	LINC00706
100507127	LINC00707
105376386	LINC02665
57713	SFMBT2
80760	ITIH5
3698	ITIH2
22944	KIN
509	ATP5F1C
83860	TAF3
2625	GATA3
399717	GATA3-AS1
100507143	LINC00708
105755953	LINC02676
101928298	LINC02670
207107	SFTA1P
10659	CELF2
414196	CELF2-AS1
9712	USP6NL
107984208	
79746	ECHDC3
254427	PROSER2
219731	PROSER2-AS1
26019	UPF2
55526	DHTKD1
55176	SEC61A2
100616488	MIR548AK
11164	NUDT5
8872	CDC123
57118	CAMK1D
100616151	MIR4480
100616320	MIR4481
100313841	MIR548Q
83643	CCDC3
10133	OPTN
55388	MCM10
221044	UCMA
5264	PHYH
22929	SEPHS1
222389	BEND7
8559	PRPF18
55691	FRMD4A
100422843	MIR4293
100302116	MIR1265
83641	FAM107B
441549	CDNF
100421372	
51182	HSPA14
79723	SUV39H2
64421	DCLRE1C
644890	MEIG1
55301	OLAH
414149	ACBD7
221060	RPP38-DT
10557	RPP38
9397	NMT2
221061	FAM171A1
8516	ITGA8
80013	MINDY3
102724039	LINC02654
9317	PTER
389941	C1QL3
101928701	
6251	RSU1
105376435	
8029	CUBN
1787	TRDMT1
100507347	VIM-AS1
7431	VIM
338596	ST8SIA6
100128098	ST8SIA6-AS1
9200	HACD1
102723166	STAM-AS1
8027	STAM
653567	TMEM236
4360	MRC1
574445	MIR511
221074	SLC39A12
100129213	SLC39A12-AS1
783	CACNB2
221078	NSUN6
221079	ARL5B
340895	MALRD1
101928834	
84898	PLXDC2
100616383	MIR4675
10529	NEBL
105376444	LINC02643
399726	MIR1915HG
100302129	MIR1915
387640	SKIDA1
8028	MLLT10
64215	DNAJC1
340900	EBLN1
23412	COMMD3
100532731	COMMD3-BMI1
648	BMI1
9576	SPAG6
5305	PIP4K2A
219681	ARMC3
22921	MSRB2
256297	PTF1A
256815	C10orf67
105376453	
220213	OTUD1
56243	KIAA1217
693188	MIR603
57584	ARHGAP21
56952	PRTFDC1
219670	ENKUR
79896	THNSL1
100128811	GPR158-AS1
57512	GPR158
101929052	LINC00836
53904	MYO3A
2572	GAD2
54518	APBB1IP
645528	FAM238A
23590	PDSS1
10006	ABI1
387644	FAM238C
22852	ANKRD26
10730	YME1L1
84930	MASTL
91452	ACBD5
374308	PTCHD3
22931	RAB18
283078	MKX
55130	ARMC4
143098	MPP7
102465880	MIR8086
105376468	LINC02652
51322	WAC
25805	BAMBI
283080	LINC01517
100507605	LINC00837
84569	LYZL1
102724316	SVIL-AS1
6840	SVIL
693189	MIR604
100126327	MIR938
57608	JCAD
55149	MTPAP
102466227	MIR7162
1326	MAP3K8
119180	LYZL2
105376480	LINC02644
220929	ZNF438
220930	ZEB1-AS1
6935	ZEB1
94134	ARHGAP12
3799	KIF5B
80314	EPC1
79741	CCDC7
3688	ITGB1
8829	NRP1
100505583	LINC00838
56288	PARD3
8453	CUL2
100500890	MIR3611
1390	CREM
219771	CCNY
219770	GJD4
8325	FZD8
100616500	MIR4683
102578074	PCAT5
91074	ANKRD30A
100288485	MTRNR2L7
57209	ZNF248
219749	ZNF25
7581	ZNF33A
7587	ZNF37A
158160	HSD17B7P2
441666	
414194	CCNYL2
84856	LINC00839
100129482	ZNF37BP
7582	ZNF33B
101929397	LINC01518
9790	BMS1
101929445	LINC02623
104266963	LINC01264
100847014	MIR5100
5979	RET
55454	CSGALNACT2
221002	RASGEF1A
53828	FXYD4
3185	HNRNPF
109616985	SNORD3J
642819	ZNF487
8187	ZNF239
220992	ZNF485
414201	ZNF32-AS3
7580	ZNF32
414197	ZNF32-AS1
414208	ZNF32-AS2
102724264	LINC02658
100506835	LINC00840
100130539	LINC02881
6387	CXCL12
220980	TMEM72-AS1
643236	TMEM72
83937	RASSF4
11067	DEPP1
220979	ZNF22-AS1
7570	ZNF22
100422988	MIR3156-1
79290	OR13A1
240	ALOX5
102724323	
220972	MARCHF8
93550	ZFAND4
253725	WASHC2C
643479	FAM25E
119016	AGAP4
100287932	TIMM23
109616974	SNORA74C-1
8031	NCOA4
4477	MSMB
195977	ANTXRL
728113	ANXA8L1
643650	LINC00842
5540	NPY4R
9721	GPRIN2
83849	SYT15
102724593	
1517	CTSLP3
414212	GLUD1P2
399761	BMS1P1
26095	PTPN20
2662	GDF10
2658	GDF2
5949	RBP3
118738	ZNF488
653145	ANXA8
100133093	FAM25G
642517	AGAP9
102724488	
100996758	NPY4R2
644054	FAM25C
414224	AGAP12P
143162	FRMPD2
5599	MAPK8
58504	ARHGAP22
57705	WDFY4
474354	LRRC18
100422895	MIR4294
196740	VSTM4
100506733	FAM170B-AS1
170370	FAM170B
170371	TMEM273
118461	C10orf71
644168	DRGX
2074	ERCC6
1103	CHAT
6572	SLC18A3
282966	C10orf53
55753	OGDHL
8505	PARG
100652748	TIMM23B
109617009	SNORA74C-2
414189	AGAP6
100421577	FAM21EP
387680	WASHC2A
56624	ASAH2
259230	SGMS1
653308	ASAH2B
29974	A1CF
5592	PRKG1
102724719	
693190	MIR605
23283	CSTF2T
22943	DKK1
101928687	LNCAROD
105378305	LNCAROD
4153	MBL2
65217	PCDH15
105378311	
100302192	MIR548F1
100463289	MTRNR2L5
11130	ZWINT
100500834	MIR3924
253430	IPMK
55847	CISD1
7321	UBE2D1
7019	TFAM
80114	BICC1
84457	PHYHIPL
220965	FAM13C
105378318	
220963	SLC16A9
100507027	MRLN
8030	CCDC6
283025	LINC01553
288	ANK3
983	CDK1
9886	RHOBTB1
100507058	LINC00845
219623	TMEM26
219621	CABCOCO1
84159	ARID5B
219790	RTKN2
283045	
22891	ZNF365
84890	ADO
1959	EGR2
105378328	
29982	NRBF2
221037	JMJD1C
100302150	MIR1296
84989	JMJD1C-AS1
221035	REEP3
101928887	LINC02671
29119	CTNNA3
347731	LRRTM3
102466814	MIR7151
56521	DNAJC12
23411	SIRT1
26091	HERC4
84665	MYPN
220202	ATOH7
64081	PBLD
3189	HNRNPH3
55680	RUFY2
1763	DNA2
8034	SLC25A16
80312	TET1
55749	CCAR1
692211	SNORD98
219736	STOX1
79009	DDX50
9188	DDX21
26128	KIFBP
5552	SRGN
9559	VPS26A
6832	SUPV3L1
101928994	
80201	HKDC1
3098	HK1
6865	TACR2
23555	TSPAN15
50674	NEUROG3
219738	FAM241B
1305	COL13A1
55506	MACROH2A2
84883	AIFM2
219743	TYSND1
56681	SAR1A
5464	PPA1
64106	NPFFR1
55222	LRRC20
1979	EIF4EBP2
4838	NODAL
27143	PALD1
5551	PRF1
140766	ADAMTS14
219793	TBATA
8879	SGPL1
5092	PCBD1
105378349	LINC02622
219699	UNC5B
728978	UNC5B-AS1
55315	SLC29A3
64072	CDH23
414152	C10orf105
64115	VSIR
102465689	MIR7152
5660	PSAP
9469	CHST3
9806	SPOCK2
51008	ASCC1
119504	ANAPC16
54541	DDIT4
54788	DNAJB12
10367	MICU1
90550	MCU
100616286	MIR4676
170392	OIT3
84647	PLA2G12B
5033	P4HA1
25961	NUDT13
109617000	SNORA11F
11319	ECD
317662	FAM149B1
23234	DNAJC9
414245	DNAJC9-AS1
51021	MRPS16
414245	
118491	CFAP70
310	ANXA7
118490	MSS51
5532	PPP3CB
